2016-01-21 00:06:35 101.226.168.245 diff     www.danmaku.us Acfun2.HomePage "http://www.danmaku.us/Acfun2/HomePage?action=diff&diffstart=10&minor=y&source=y" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2016-01-21 19:23:12 42.156.137.51   browse   danmaku.us Main.HomePage "" "YisouSpider"
2016-01-21 19:23:13 42.156.138.51   browse   danmaku.us PmWiki.MailingLists "" "YisouSpider"
2016-01-21 19:23:13 42.156.137.51   browse   danmaku.us Twodland1.1000 "" "YisouSpider"
2016-01-21 19:23:14 42.120.160.51   browse   danmaku.us Acfun2.1106 "" "YisouSpider"
2016-01-21 19:23:15 42.120.161.51   edit     danmaku.us Acfun2.1086 "" "YisouSpider"
2016-01-21 19:23:16 42.156.137.51   browse   danmaku.us Site.PageListTemplates "" "YisouSpider"
2016-01-21 19:23:17 42.156.138.51   browse   danmaku.us Acfun2.1003 "" "YisouSpider"
2016-01-21 19:23:20 42.120.161.51   edit     danmaku.us Acfun2.1174 "" "YisouSpider"
2016-01-21 19:23:21 42.156.137.51   diff     danmaku.us PmWiki.PmWiki "" "YisouSpider"
2016-01-21 19:23:24 42.156.139.51   browse   danmaku.us Queue.RecentChanges "" "YisouSpider"
2016-01-21 19:23:25 42.156.136.51   edit     danmaku.us Acfun2.1039 "" "YisouSpider"
2016-01-21 19:23:27 42.156.138.51   print    danmaku.us Acfun2.1097 "" "YisouSpider"
2016-01-21 19:23:28 42.120.160.51   diff     danmaku.us PmWiki.FAQ "" "YisouSpider"
2016-01-21 19:23:32 42.120.161.51   diff     danmaku.us PmWiki.PageVariables "" "YisouSpider"
2016-01-21 19:23:33 42.156.139.51   diff     danmaku.us PmWiki.DocumentationIndex "" "YisouSpider"
2016-01-21 19:23:35 42.156.137.51   diff     danmaku.us DMR.PageActions "" "YisouSpider"
2016-01-21 19:23:35 42.156.136.51   print    danmaku.us Acfun2.1108 "" "YisouSpider"
2016-01-21 19:23:39 42.156.138.51   edit     danmaku.us Acfun2.1084 "" "YisouSpider"
2016-01-21 19:23:41 42.120.160.51   edit     danmaku.us Acfun2.1022 "" "YisouSpider"
2016-01-21 19:23:46 42.120.161.51   browse   danmaku.us Twodland1.GroupFooter "" "YisouSpider"
2016-01-21 19:23:46 42.156.136.51   print    danmaku.us Site.AllRecentChanges "" "YisouSpider"
2016-01-21 19:23:47 42.156.138.51   edit     danmaku.us DMF.PlayerMod "" "YisouSpider"
2016-01-21 19:23:49 42.156.139.51   print    danmaku.us Acfun2.1133 "" "YisouSpider"
2016-01-21 19:23:55 42.156.137.51   edit     danmaku.us Queue.1302699404 "" "YisouSpider"
2016-01-21 19:24:18 42.156.137.51   diff     danmaku.us Bilibili2.1010 "" "YisouSpider"
2016-01-21 19:24:32 42.156.136.51   browse   danmaku.us Acfun2.1197 "" "YisouSpider"
2016-01-21 19:24:33 42.120.160.51   print    danmaku.us Acfun2.1199 "" "YisouSpider"
2016-01-21 19:24:33 42.120.161.51   browse   danmaku.us Bilibili2.1096 "" "YisouSpider"
2016-01-21 19:24:34 42.156.139.51   browse   danmaku.us Acfun2.RecentChanges "" "YisouSpider"
2016-01-21 19:24:38 42.156.138.51   browse   danmaku.us Acfun2.1114 "" "YisouSpider"
2016-01-21 19:24:43 42.120.161.51   browse   danmaku.us Acfun2.1164 "" "YisouSpider"
2016-01-21 19:24:45 42.156.137.51   print    danmaku.us Acfun2.1155 "" "YisouSpider"
2016-01-21 19:39:42 42.156.254.25   diff     danmaku.us Site.Site "" "YisouSpider"
2016-01-21 19:39:44 42.156.254.26   edit     danmaku.us Queue.1302962810 "" "YisouSpider"
2016-01-21 19:39:45 42.156.254.27   edit     danmaku.us Twodland1.DMFBlack "" "YisouSpider"
2016-01-21 19:39:45 42.156.254.28   print    danmaku.us Acfun2.1191 "" "YisouSpider"
2016-01-21 19:39:47 42.156.254.29   edit     danmaku.us DMR.B10092937 "" "YisouSpider"
2016-01-21 19:39:49 42.156.254.26   browse   danmaku.us PmWiki.PageLists "" "YisouSpider"
2016-01-21 19:39:54 42.156.254.27   edit     danmaku.us Acfun2.1198 "" "YisouSpider"
2016-01-21 19:39:59 42.156.254.28   browse   danmaku.us . "" "YisouSpider"
2016-01-21 19:40:00 42.156.254.28   browse   danmaku.us AcfunN1.HomePage "" "YisouSpider"
2016-01-21 19:40:03 42.156.254.29   diff     danmaku.us Acfun2.专辑 "" "YisouSpider"
2016-01-21 19:40:03 42.156.254.30   browse   danmaku.us PmWikiZhCn.SideBar "" "YisouSpider"
2016-01-21 19:40:04 42.156.254.25   browse   danmaku.us PmWiki.GroupCustomizations "" "YisouSpider"
2016-01-21 19:40:06 42.156.254.26   browse   danmaku.us Category.动画 "" "YisouSpider"
2016-01-21 19:40:14 42.156.254.27   browse   danmaku.us Acfun2.1194 "" "YisouSpider"
2016-01-21 19:40:17 42.156.254.28   browse   danmaku.us Category.RecentChanges "" "YisouSpider"
2016-01-21 19:40:19 42.156.254.29   diff     danmaku.us PmWiki.FAQ "" "YisouSpider"
2016-01-21 19:40:19 42.156.254.30   edit     danmaku.us Acfun2.1074 "" "YisouSpider"
2016-01-21 19:40:22 42.156.254.25   print    danmaku.us Acfun2.1113 "" "YisouSpider"
2016-01-21 19:40:31 42.156.254.26   edit     danmaku.us Acfun2.1007 "" "YisouSpider"
2016-01-21 19:40:37 42.156.254.27   print    danmaku.us Acfun2.1143 "" "YisouSpider"
2016-01-21 19:40:43 42.156.254.28   edit     danmaku.us PmWikiZhCn.PmWikiZhCn "" "YisouSpider"
2016-01-21 19:40:50 42.156.254.29   print    danmaku.us Acfun2.1153 "" "YisouSpider"
2016-01-21 19:40:52 42.156.254.30   diff     danmaku.us Queue.1406827938 "" "YisouSpider"
2016-01-21 19:40:53 42.156.254.25   edit     danmaku.us Acfun2.1158 "" "YisouSpider"
2016-01-21 19:40:57 42.156.254.26   edit     danmaku.us Acfun2.1046 "" "YisouSpider"
2016-01-21 19:41:01 42.156.254.27   edit     danmaku.us Profiles.1 "" "YisouSpider"
2016-01-21 19:41:03 42.156.254.28   print    danmaku.us Acfun2.1042 "" "YisouSpider"
2016-01-21 19:41:08 42.156.254.29   edit     danmaku.us AcfunN1.1001 "" "YisouSpider"
2016-01-21 19:41:10 42.156.254.30   edit     danmaku.us AcfunN1.1004 "" "YisouSpider"
2016-01-21 19:41:15 42.156.254.25   browse   danmaku.us AcfunN1.GroupFooter "" "YisouSpider"
2016-01-21 19:41:19 42.156.254.27   edit     danmaku.us Profiles.Asdf "" "YisouSpider"
2016-01-21 19:41:19 42.156.254.26   edit     danmaku.us Bilibili2.DMFWhite "" "YisouSpider"
2016-01-21 19:41:19 42.156.254.29   edit     danmaku.us Acfun2.1153 "" "YisouSpider"
2016-01-21 19:41:19 42.156.254.28   edit     danmaku.us PmWikiZhCn.SideBar "" "YisouSpider"
2016-01-21 19:41:25 42.156.254.26   browse   danmaku.us PmWiki.PagelistVariables "" "YisouSpider"
2016-01-21 19:41:30 42.156.254.27   diff     danmaku.us PmWiki.SpecialCharacters "" "YisouSpider"
2016-01-21 19:41:35 42.156.254.28   browse   danmaku.us Twodland1.1003 "" "YisouSpider"
2016-01-21 19:41:40 42.156.254.29   diff     danmaku.us System.VideoFooter "" "YisouSpider"
2016-01-21 19:41:45 42.156.254.30   diff     danmaku.us Acfun2.1194 "" "YisouSpider"
2016-01-21 19:41:47 42.156.254.25   edit     danmaku.us Queue.1302701558 "" "YisouSpider"
2016-01-21 19:41:53 42.156.254.26   edit     danmaku.us Queue.1302534333 "" "YisouSpider"
2016-01-21 19:41:56 42.156.254.28   edit     danmaku.us Profiles.Wen "" "YisouSpider"
2016-01-21 19:43:10 42.156.254.26   edit     danmaku.us DMR.B22222 "" "YisouSpider"
2016-01-21 19:43:14 42.156.254.26   browse   danmaku.us Bilibili2.1072 "" "YisouSpider"
2016-01-21 19:43:15 42.156.254.27   edit     danmaku.us PmWiki.UploadVariables "" "YisouSpider"
2016-01-21 19:43:20 42.156.254.28   edit     danmaku.us Queue.1302962740 "" "YisouSpider"
2016-01-21 19:43:26 42.156.254.26   diff     danmaku.us Queue.1359116039 "" "YisouSpider"
2016-01-21 20:06:09 42.156.138.112  browse   direct.danmaku.us DMR.GroupHeader "" "YisouSpider"
2016-01-21 20:06:09 42.120.161.112  browse   direct.danmaku.us Category.PmWikiDeveloper "" "YisouSpider"
2016-01-21 20:06:09 42.120.160.112  browse   direct.danmaku.us Acfun2.1159 "" "YisouSpider"
2016-01-21 20:06:09 42.156.136.112  edit     direct.danmaku.us DMR.B24420871P04 "" "YisouSpider"
2016-01-21 20:06:10 42.156.139.112  browse   direct.danmaku.us . "" "YisouSpider"
2016-01-21 20:06:11 42.156.139.112  browse   direct.danmaku.us AcfunN1.HomePage "" "YisouSpider"
2016-01-21 20:06:13 42.120.161.112  browse   direct.danmaku.us PmWiki.PatrickMichaud "" "YisouSpider"
2016-01-21 20:06:14 42.156.136.112  browse   direct.danmaku.us Acfun2.1057 "" "YisouSpider"
2016-01-21 20:06:15 42.156.137.112  browse   direct.danmaku.us Acfun2.1042 "" "YisouSpider"
2016-01-21 20:06:20 42.156.138.112  browse   direct.danmaku.us PmWiki.WikiWikiWeb "" "YisouSpider"
2016-01-21 20:06:20 42.156.139.112  browse   direct.danmaku.us Acfun2.1031 "" "YisouSpider"
2016-01-21 20:06:22 42.120.160.112  browse   direct.danmaku.us PmWiki.WikiGroup "" "YisouSpider"
2016-01-21 20:06:23 42.156.136.112  browse   direct.danmaku.us Acfun2.1151 "" "YisouSpider"
2016-01-21 20:06:23 42.120.161.112  browse   direct.danmaku.us PmWiki.Installation "" "YisouSpider"
2016-01-21 20:06:25 42.156.138.112  edit     direct.danmaku.us DMR.DMR "" "YisouSpider"
2016-01-21 20:06:26 42.156.139.112  edit     direct.danmaku.us DMR.B47502535 "" "YisouSpider"
2016-01-21 20:06:27 42.120.161.112  edit     direct.danmaku.us Acfun2.1001 "" "YisouSpider"
2016-01-21 20:06:28 42.156.136.112  browse   direct.danmaku.us PmWiki.DocumentationIndex "" "YisouSpider"
2016-01-21 20:06:28 42.120.160.112  edit     direct.danmaku.us DMR.B7TQjpe1stX6 "" "YisouSpider"
2016-01-21 20:06:33 42.156.138.112  diff     direct.danmaku.us Acfun2.1031 "" "YisouSpider"
2016-01-21 20:06:34 42.156.139.112  browse   direct.danmaku.us Acfun2.1001 "" "YisouSpider"
2016-01-21 20:06:36 42.120.160.112  edit     direct.danmaku.us Profiles.Wen "" "YisouSpider"
2016-01-21 20:06:36 42.120.161.112  edit     direct.danmaku.us DMR.B47585168 "" "YisouSpider"
2016-01-21 20:06:39 42.156.136.112  edit     direct.danmaku.us DMR.B50773640 "" "YisouSpider"
2016-01-21 20:06:40 42.156.138.112  edit     direct.danmaku.us DMR.B50249786 "" "YisouSpider"
2016-01-21 20:06:40 42.156.137.112  edit     direct.danmaku.us DMR.B50087833 "" "YisouSpider"
2016-01-21 20:06:41 42.120.161.112  edit     direct.danmaku.us Profiles.Uc "" "YisouSpider"
2016-01-21 20:06:42 42.156.136.112  edit     direct.danmaku.us DMR.B46300014 "" "YisouSpider"
2016-01-21 20:06:43 42.156.138.112  edit     direct.danmaku.us DMR.B10000 "" "YisouSpider"
2016-01-21 20:06:45 42.156.139.112  edit     direct.danmaku.us Profiles.Admin "" "YisouSpider"
2016-01-21 20:06:46 42.120.160.112  edit     direct.danmaku.us DMR.B46695237TEST "" "YisouSpider"
2016-01-21 20:06:46 42.120.161.112  edit     direct.danmaku.us DMR.B24420871P0 "" "YisouSpider"
2016-01-21 20:06:49 42.156.136.112  browse   direct.danmaku.us AcfunN1.HomePage "" "YisouSpider"
2016-01-21 20:06:49 42.156.137.112  browse   direct.danmaku.us Acfun2.1001 "" "YisouSpider"
2016-01-21 20:06:52 42.156.138.112  browse   direct.danmaku.us Acfun2.1042 "" "YisouSpider"
2016-01-21 20:06:53 42.156.139.112  edit     direct.danmaku.us Profiles.Test "" "YisouSpider"
2016-01-21 20:06:58 42.120.160.112  edit     direct.danmaku.us DMR.B45916292 "" "YisouSpider"
2016-01-21 20:07:00 42.156.136.112  browse   direct.danmaku.us PmWiki.Notify "" "YisouSpider"
2016-01-21 20:07:02 42.120.161.112  edit     direct.danmaku.us Profiles.小语 "" "YisouSpider"
2016-01-21 20:07:02 42.156.137.112  browse   direct.danmaku.us Acfun2.1167 "" "YisouSpider"
2016-01-21 20:07:02 42.156.138.112  browse   direct.danmaku.us Acfun2.1031 "" "YisouSpider"
2016-01-21 20:07:15 42.156.139.112  edit     direct.danmaku.us DMR.B47717346 "" "YisouSpider"
2016-01-21 20:07:46 123.126.113.108 browse   danmaku.us DMR.RecentChanges "" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
2016-01-21 20:22:48 208.115.113.91  browse   danmaku.us Acfun2.1057 "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2016-01-21 20:26:11 208.115.113.91  browse   danmaku.us Acfun2.1091 "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2016-01-21 20:26:23 208.115.113.91  browse   danmaku.us Site.GroupAttributes "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2016-01-21 20:26:32 208.115.113.91  browse   danmaku.us Acfun2.1016 "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2016-01-21 20:27:05 208.115.113.91  browse   danmaku.us Acfun2.1184 "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2016-01-21 20:27:16 208.115.113.91  browse   danmaku.us Acfun2.1171 "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2016-01-21 20:27:21 208.115.113.91  browse   danmaku.us Acfun2.1061 "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2016-01-21 20:27:45 208.115.113.91  edit     danmaku.us PmWikiZhCn.RecentChanges "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2016-01-21 20:28:08 208.115.113.91  browse   danmaku.us Acfun2.1117 "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2016-01-21 20:28:10 208.115.113.91  browse   danmaku.us Acfun2.1037 "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2016-01-21 20:28:33 208.115.113.91  browse   danmaku.us Acfun2.1041 "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2016-01-21 20:28:59 208.115.113.91  browse   danmaku.us Acfun2.1004 "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2016-01-21 20:29:23 208.115.113.91  browse   danmaku.us Acfun2.1011 "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2016-01-21 20:46:36 42.203.20.12    browse   danmaku.us Main.Retake "" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36"
2016-01-21 21:07:44 123.126.113.100 browse   danmaku.us PmWiki.PageDirectives "" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
2016-01-21 21:16:36 118.122.17.170  browse   danmaku.us Main.HomePage "http://danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; WOW64; Trident/7.0; .NET4.0E; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; Tablet PC 2.0)"
2016-01-21 21:16:37 118.122.17.170  browse   danmaku.us Main.HomePage "http://danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; WOW64; Trident/7.0; .NET4.0E; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; Tablet PC 2.0)"
2016-01-21 21:17:07 208.115.111.75  browse   danmaku.us Acfun2.1093 "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2016-01-21 21:17:58 208.115.111.75  browse   danmaku.us Acfun2.1001 "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2016-01-21 21:18:11 40.77.167.17    browse   danmaku.us Bilibili2.1115 "" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
2016-01-21 21:18:26 208.115.111.75  browse   danmaku.us Bilibili2.1083 "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2016-01-21 21:19:48 208.115.111.75  browse   danmaku.us Acfun2.1142 "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2016-01-21 21:19:49 208.115.111.75  browse   danmaku.us Acfun2.1006 "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2016-01-21 21:21:07 208.115.111.75  browse   danmaku.us Acfun2.1123 "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2016-01-21 21:21:08 208.115.111.75  browse   danmaku.us Acfun2.1179 "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2016-01-21 21:21:10 208.115.111.75  browse   danmaku.us Acfun2.1106 "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2016-01-21 21:21:39 208.115.111.75  browse   danmaku.us Bilibili2.1014 "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2016-01-21 21:21:40 208.115.111.75  browse   danmaku.us Acfun2.1200 "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2016-01-21 21:21:41 208.115.111.75  browse   danmaku.us Acfun2.1198 "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2016-01-21 21:22:03 220.181.108.145 browse   danmaku.us Bilibili2.1093 "" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
2016-01-21 21:22:19 208.115.111.75  browse   danmaku.us Acfun2.1027 "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2016-01-21 21:22:25 208.115.111.75  browse   danmaku.us Acfun2.1044 "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2016-01-21 21:22:42 208.115.111.75  browse   danmaku.us PmWiki.Introduction "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2016-01-21 21:23:03 208.115.111.75  browse   danmaku.us DMR.B42810691 "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2016-01-21 21:23:57 208.115.111.75  browse   danmaku.us Acfun2.1204 "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2016-01-21 21:30:59 66.249.73.244   browse   danmaku.us . "" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
2016-01-21 21:35:50 118.100.199.59  browse   danmaku.us Main.HomePage "http://danmaku.us/Main/N1c0" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.3; GWX:DOWNLOADED; Creative AutoUpdate v1.41.09)"
2016-01-21 21:35:50 118.100.199.59  browse   danmaku.us Main.HomePage "http://danmaku.us/Main/N1c0" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.3; GWX:DOWNLOADED; Creative AutoUpdate v1.41.09)"
2016-01-21 21:47:54 180.76.15.19    browse   www.danmaku.us AcfunN1.GroupFooter "" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
2016-01-21 21:49:02 66.249.65.158   browse   danmaku.us Bilibili2.1039 "" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
2016-01-21 21:53:28 39.72.113.45    browse   danmaku.us Main.HomePage "http://danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)"
2016-01-21 21:53:28 39.72.113.45    browse   danmaku.us Main.HomePage "http://danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)"
2016-01-21 22:00:30 220.181.108.162 browse   direct.danmaku.us Bilibili2.HomePage "" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
2016-01-21 22:07:28 123.126.113.100 browse   danmaku.us . "" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
2016-01-21 22:08:32 123.126.113.100 browse   danmaku.us Acfun2.HomePage "" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
2016-01-21 22:09:37 123.126.113.100 browse   danmaku.us Acfun2.1173 "" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
2016-01-21 22:12:29 110.201.225.194 browse   danmaku.us Main.HomePage "http://danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729; Shuame)"
2016-01-21 22:12:29 110.201.225.194 browse   danmaku.us Main.HomePage "http://danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729; Shuame)"
2016-01-21 22:19:38 157.55.2.175    browse   danmaku.us Main.HomePage "http://danmaku.us/static/players/bi20120427_DMF.swf" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534+ (KHTML, like Gecko) BingPreview/1.0b"
2016-01-21 22:19:38 157.55.2.175    browse   danmaku.us Main.HomePage "http://danmaku.us/static/players/bi20120427_DMF.swf" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534+ (KHTML, like Gecko) BingPreview/1.0b"
2016-01-21 22:19:38 157.55.2.175    browse   danmaku.us Main.HomePage "http://danmaku.us/static/players/bi20120427_DMF.swf" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534+ (KHTML, like Gecko) BingPreview/1.0b"
2016-01-21 22:21:23 180.76.15.10    browse   www.danmaku.us AcfunN1.1001 "" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
2016-01-21 22:23:51 208.115.113.91  browse   danmaku.us Bilibili2.1022 "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2016-01-21 22:24:06 208.115.113.91  browse   danmaku.us Acfun2.1059 "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2016-01-21 22:24:08 208.115.113.91  browse   danmaku.us Acfun2.1029 "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2016-01-21 22:24:12 180.76.15.19    browse   danmaku.us Acfun2.1078 "" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
2016-01-21 22:24:31 208.115.113.91  browse   danmaku.us AcfunN1.1003 "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2016-01-21 22:25:04 208.115.113.91  browse   danmaku.us Acfun2.1178 "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2016-01-21 22:25:54 208.115.113.91  browse   danmaku.us Acfun2.1116 "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2016-01-21 22:26:57 208.115.113.91  browse   danmaku.us Acfun2.1182 "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2016-01-21 22:26:58 208.115.113.91  browse   danmaku.us Acfun2.1173 "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2016-01-21 22:26:59 208.115.113.91  browse   danmaku.us Acfun2.1073 "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2016-01-21 22:27:15 208.115.113.91  browse   danmaku.us Site.PageActions "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2016-01-21 22:27:28 208.115.113.91  browse   danmaku.us Acfun2.1076 "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2016-01-21 22:27:29 208.115.113.91  browse   danmaku.us Acfun2.1111 "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2016-01-21 22:27:36 1.206.0.225     browse   danmaku.us Bilibili2.1022 "http://tieba.baidu.com/p/1891748616" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36"
2016-01-21 22:27:51 1.206.0.225     browse   danmaku.us Bilibili2.1022 "http://tieba.baidu.com/p/1891748616" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36"
2016-01-21 22:29:39 66.249.65.44    browse   danmaku.us . "" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
2016-01-21 22:32:19 119.164.183.213 browse   danmaku.us Main.HomePage "http://danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E)"
